DOI,authors,cate_code,db,keywords,magazine,mentor,organs,special,subject,summary,title,type,uid,url,year
,姜海龙-37894004&朱培旺-41388426&徐东华-44034049,O175;TE328,,加速效应-oAXqBE6F70GqqID%mmd2FIqqFdmAFV3HlcJZrG7GFe85At8%mmd2FQL2%mmd2FMSwxZHokoyuMLAWhV;高压气藏-SlptBt4SWudIY6X%mmd2BrZgliPuPHiciMxu1jZWE5FUyuUwtHtGRKOgPRrzXI4b%mmd2F1xd3;产能方程-cn3M2W5JJx4oSI7QYX84nRlyetTZB7Q%mmd2FP2XRUd7NawhU%mmd2FjVQj7GRn6itfzKSxiKn;无阻流量-1POY1nC9Gn2RI%mmd2BP1Jatqcvw500HW03dFUDH6idlc8rHfQFxS%mmd2BtD5PPx16UKrwY0Q,应用数学和力学-pcode=CJFQ&pykm=YYSX,,西安石油大学机械工程学院;中油国际管道有限公司;北票市市场监督管理局质量(食品)检验检测中心,理工A(数学物理力学天地生); 理工B(化学化工冶金环境矿业),数学; 石油天然气工业,"高压气体径向渗流中气体加速效应非常显著,因此传统二项式或三项式产能方程中的非Darcy项不能反映带有气体加速效应的非Darcy渗流特征.气体加速效应影响的忽略导致无阻流量计算的误差增大,不利于合理产能和开发方案的确定.采用考虑了气体加速效应的高压气体运动方程,通过质量守恒方程、真实气体状态方程和气体运动方程,推出考虑加速效应的高压气井产能新方程,此方程同样可反映传统的二项式产能方程,提高了无阻流量的预测精度.由于此方程没有解析解,采用类比法进行简化,再利用试凑法,求解此产能方程的相关系数.为了验证准确性,将该方程应用到了四川盆地高压气藏西35-1井的试井资料中,其解释结果与陈春燕和罗银富等所得结果进行对比分析,结果表明该方法所获得的产能精度明显提高,并且能够消除随着压差增大而产能相对误差增大的弊端,更加有利于高压气井无阻流量的精确计算.研究结果丰富了高压气井产能预测方法,同时无阻流量的准确计算保障了高压气井合理产能的确定.",考虑气体加速效应的高压气井产能方程推导及其应用,journal,62f21848800656fab94b0664438662ec,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSX202002002&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,苏小虎-41315339&姜金平-09290298,O175.29,,梁方程-B%mmd2F9NtR2teWiBNZTcWkj6ooCZzGaSfQs7CXQIxR%mmd2BfYfvbCIM6xiCSkZLtmsylB5wa;先验估计-aqoYhE4IjC7MvIaV7YpR94sF82nac%mmd2Bu0TmiCNWq5lebq3H9DYRmF%mmd2BkSd33YgH58N;算子分解-isL2fKlazNf3h3k1tXLnuLUXfQkBqJMrqNXQez3%mmd2F23EPAGkIDm7TEe8DaWaM1iat;时间依赖全局吸引子-xQCDfwo6y2SFnEC7GBa4jt1o0FM%mmd2FWgI69qiAxLtdoGMKgB16tKWERuU17eMsfV8Z1%mmd2BT91e8feuuYki75znpHtg==,应用数学和力学-pcode=CJFQ&pykm=YYSX,,,理工A(数学物理力学天地生),数学,"研究了梁方程时间依赖吸引子的存在性,在非线性项f满足临界增长条件时,基于时间依赖全局吸引子的存在性定理,应用先验估计和算子分解方法验证了系数参数与时间t有关时,梁方程对应的过程族■的渐近紧性,从而得到梁方程时间依赖全局吸引子的存在性及正则性.",梁方程时间依赖全局吸引子的存在性,journal,6091a69e8d4a5b5ebda341963961fc4d,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSX202002007&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,杨景保-35493661&莫嘉琪-06189558,O175.8,,Banach不动点定理-LZaOhHON17ZSpGvkcCmcN6UeZvt9Bhmg1s1IWf0lyVgsHweGWipAomsx9RV8j0I2Vx%mmd2BorJkRVsM=;三阶微分方程-Eis25lYuNIkkrn7Y9YGe0QpnyrwlBJnVeqEFEXqq4r4jVGP5E5cR0fwdpF8Zy7Bcl7DrC3hABek=;两点边值问题-0xT56%mmd2B3LwBGc8O3luFMVfoLPvFD3LYcbwWCkgmpFcpqZgc1igg0x2WFa9OzOy71f%mmd2BWTEEvxIp5Q=,应用数学和力学-pcode=CJFQ&pykm=YYSX,,亳州学院教育系;安徽师范大学数学与统计学院,理工A(数学物理力学天地生),数学,"研究了一类非线性三阶微分方程边值问题解的存在唯一性.首先分析了近年来国内外三阶微分方程边值问题的研究成果,提出了边值条件中含非线性函数的非线性三阶微分方程边值问题.然后寻找相关线性问题的解决途径,利用Banach不动点定理,证明了提出的边值问题存在唯一解.最后,举例阐述了主要结果的应用.",一类非线性三阶微分方程边值问题解的存在唯一性,journal,c97428f5ef285d269309f552e500ba7f,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSX202002009&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,薛雪-44033315,O175,,周期格动力系统-E6K8F2VtbMum0Bo8UfT1M9x7rUbJ6O1YkFJHM3ev1szojFO9eO3a%mmd2B4HqrRyHve%mmd2FZAIsahokiago=;空间周期解-xZ%mmd2FNw4HAmL%mmd2FyMjvnD0zJlqlk0YmaJsBy2pYsZdVNLjqypo%mmd2BXhB7kxU8OHIj38u5K;front-like整体解-m4uM1vIwkL6E%mmd2Bs8tJ0hEQF8ZfuPA47%mmd2BK3GetEXz34YuOMLV4Ooh5m6jaXWxjDCaFQjjANxYbKdY=;比较原理-ILWx9SfMgXMe5dauKbQSRVJHu9rgJHz8gg3NIYUYHq%mmd2F9eE3lUDGf6liU4X18%mmd2BI44,应用数学和力学-pcode=CJFQ&pykm=YYSX,,,理工A(数学物理力学天地生),数学,"研究了一类一维空间周期格上的具有时滞和全局交互作用的微分系统的front-like整体解.通过建立适当的比较原理,并融合不同方向的波前解与连接稳定态和不稳定态的空间周期解,构造了front-like整体解并证明了一些定性性质.与波前解相比,front-like整体解能够展示出新的动力学行为.",具有全局交互作用的时滞周期格微分系统的front-like整体解,journal,ac2b0da877055e568b7feee7db763671,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=YYSX202002010&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16661/j.cnki.1672-3791.2020.02.237,王红胜-41097784,O29-4;G712,,专业融合-J83W%mmd2F5h%mmd2FB%mmd2FtbYbMWAkkj1e%mmd2FvGKXU8iWbmoZArKegxE9Kd45sj9L0PyBeiMcZ6g1C;应用数学-H7SEAOS3NEMKvNE2ob5AmA9qEkjML5rp7SnXUmLgfYpTCT%mmd2B50LWXB8RTC52oTK8M;社团活动-9Q1%mmd2FRP4ZHzpclQurNJpOwkXMD7eI7nzZ0WzORLYuXrJh1OMpK6iOmFMZIsNDlESk,科技资讯-pcode=CJFQ&pykm=ZXLJ,,,理工A(数学物理力学天地生); 教育与社会科学综合,数学; 职业教育,"在高职院校中组织和建设""注重应用性和实践性,有职教特色""应用数学社团,是提高学生科学素质和综合素质的有效途径。结合高职应用数学社团中学生专业多元化的特点,从专业对数学的需求调研、应用数学社团的主题内容及活动的组织形式3个方面进行了研究和实践,并指出了存在和需要改进的问题。",基于专业融合的高职应用数学社团的研究与实践,journal,81949ff3d4bb53c4a58eb3f03002db55,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZXLJ202002125&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16661/j.cnki.1672-3791.2020.02.158,贾睿-26153728&王洁-29174014,O13-4;G641,,高等数学-U2ClVx%mmd2F0F5hYuKVfkqXbsh0YJQ6ZWI0AO0d7%mmd2Fu9HA%mmd2F9FYJmt2%mmd2Fo2etWLqRfsarUd;课程思政-LUlVcpt87NbrbHkKWf%mmd2B4l%mmd2BBbdbiNaCC9AvL0x3iTlp0d%mmd2B45s1EuiGQYQ21%mmd2BNPkCS;能力培养-%mmd2Bu2Z220MeRh25bX52ew7nz7psKgu%mmd2BP4k%mmd2B8y%mmd2BngAnNmNVHA%mmd2FWJZwsWoZijKIcWzCL,科技资讯-pcode=CJFQ&pykm=ZXLJ,,,理工A(数学物理力学天地生); 教育与社会科学综合,数学; 高等教育,"高等数学是高等院校的一门基础课,课堂教学是对学生进行知识传授和能力培养的最主要途径,如何在培养学生学习兴趣的同时培养他们的爱国主义情怀,树立正确的价值观是课程思政改革的主要目标。为适应当今人才能力培养的要求,该文对如何将思政教学更好地融入高等数学课堂进行了初步探索。",浅谈高等数学课程中的思政教学,journal,9774a4bd54c85ddc95faaad0013b4c8b,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZXLJ202002084&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16661/j.cnki.1672-3791.2020.02.206,张可庠-43529935;43529935&高春磊-43529932;43529932,O241.82,,加权最小二乘法-CxTW44Htw%mmd2BpDMKPM8qftotI9BBvMmb%mmd2FTB1kAOTJh91iu0fB46h%mmd2BLXSPddBmrF6EcOXdYifu9GwA=;Shephard形函数-BeY%mmd2BbXcGQ4NtCdiUz4MtHB%mmd2FwlrXPZtmTukPNTUYzgvdtsSyTz86uLfIjTPJn8nvUUjFjxnV%mmd2FMuo=;无网格法-t2y8uGN%mmd2B%mmd2FETcvJCieghP2MkwKqYT%mmd2F1cH8I%mmd2Fkiu1VjY%mmd2BlCisARvMOQZ03tvZe59YA,科技资讯-pcode=CJFQ&pykm=ZXLJ,,长江大学机械工程学院;湖北油气钻完井工具工程技术研究中心,理工A(数学物理力学天地生),数学,"目前现有的无网格方法因为不依赖网格的划分,所以在处理一些传统有限元方法中需要网格重构的问题上具有很大的优势。在基于Galerkin法建立其的弱势控制方程需要进行积分,运算量大。该文结合加权最小二乘无网格法,引入具有插值特性的Shephard形函数,推导出一种改进的加权最小二乘无网格法,使其能够方便地添加本质边界条件,并且提高了精度。最后编制了程序提供了一个算例验证该算法。",一种改进的加权最小二乘无网格法,journal,fe305b561fe65741a7c3327fa6c5e1c6,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZXLJ202002109&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16661/j.cnki.1672-3791.2020.02.222,张辉-35497205&陈春梅-40324871&景慧丽-35497218,O172.1,,隐函数-u08Y2m1mSsrilZ65RqLN7BpzyFjThsYsYNt9p6Y0TGAmLAeVxPDwfCLSdYo9PKx0;偏导数-6iKv%mmd2F%mmd2Fr3Pc8sZqhY4tRuUQ98Qwi9srLzF%mmd2FnYCNlP%mmd2BmNJD0OzsDaGcljcwzrKMpVc;链式法则-4ins0KLJQRdmvFk0MB1pCShokfkwU%mmd2FonZ0udz7Rb8mw2fACqf8bhus3jSzm3Qi5v;微分法-zAAdFKILUoVA5J7XuyBL1%mmd2Fd8FdAWzp%mmd2BvWa6OALNOGcs8uea94gAZjqUeCIS1D%mmd2B1o,科技资讯-pcode=CJFQ&pykm=ZXLJ,,,理工A(数学物理力学天地生),数学,"多元隐函授的求导问题是高等数学多元函数微分学的重要内容。该文介绍了计算由一个方程所确定的二元隐函数的二阶偏导数的4种方法,旨在对隐函数的偏导数问题有更深的理解和掌握。",二元隐函数的二阶偏导数的计算方法,journal,b40cabc6afaa5c42b51f97a79fe673eb,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZXLJ202002115&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,LIU Qi-32006210&MING Pingjian-31237847&ZHAO Haiyang-43603798&ZHANG Wenping-31237848,TB34;TK124;TB115,,,Journal of Thermal Science-pcode=CJFQ&pykm=RKXY,,,理工C(机电航空交通水利建筑能源); 理工A(数学物理力学天地生); 理工B(化学化工冶金环境矿业),数学; 材料科学; 工业通用技术及设备; 动力工程,"This paper describes a new two-dimensional（2-D） control volume finite element method（CV-FEM） for transient heat conduction in multilayer functionally graded materials（FGMs）. To deal with the mixed-grid problem, 9-node quadrilateral grids and 6-node triangular grids are used. The unknown temperature and material properties are stored at the node. By using quadratic triangular grids and quadratic quadrilateral grids, the present method offers greater geometric flexibility and the potential for higher accuracy than the linear CV-FEM. The properties of the FGMs are described by exponential, quadratic and trigonometric grading functions. Some numerical tests are studied to demonstrate the performance of the developed method. First, the present CV-FEM with mixed high-order girds provides a higher accuracy than the linear CV-FEM based on the same grid size. Second, the material properties defined location is proved to have a significant effect on the accuracy of the numerical results. Third, the present method provides better numerical solutions than the conventional FEM for the FGMs in conjunction with course high-order grids. Finally, the present method is also capable of analysis of transient heat conduction in multilayer FGM.",A High Order Control Volume Finite Element Method for Transient Heat Conduction Analysis of Multilayer Functionally Graded Materials with Mixed Grids,journal,aeb861b2f9025bcb96fea17e1662c3a7,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=RKXY202001016&DbName=CJFDLAST2020&DbCode=CJFQ,2020
,Ke Xiang XU-36718319&Kinkar Chandra DAS-43592823&Xiao Qian GU-43592824,O157.5,,,Acta Mathematica Sinica-pcode=CJFQ&pykm=ACMS,,"College of Science, Nanjing University of Aeronautics & Astronautics;Department of Mathematics, Sungkyunkwan University",理工A(数学物理力学天地生),数学,"The first and second Zagreb eccentricity indices of graph G are defined as:E1（G）=∑vi∈V（G）εG（vi）2,E2（G）=∑vivj∈E（G）εG（vi）εG（vj） where εG（vi） denotes the eccentricity of vertex vi in G.The eccentric complexity Cec（G） of G is the number of different eccentricities of vertices in G.In this paper we present some results on the comparison between E1（G）/n and E2（G）/m for any connected graphs G of order n with m edges,including general graphs and the graphs with given Cec.Moreover,a Nordhaus-Gaddum type result Cec（G）+Cec（■） is determined with extremal graphs at which the upper and lower bounds are attained respectively.",Comparison and Extremal Results on Three Eccentricity-based Invariants of Graphs,journal,aa378255d2255922b9a20f4c0aac0e4d,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ACMS202001004&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16661/j.cnki.1672-3791.2020.02.223,郑丽娜-40635477,O173,,幂级数-hL1Vk0a6mrPW8oCP4nvumT%mmd2BY%mmd2BX5qhe6tIJlZbvuS%mmd2FNTHfMEn%mmd2Fexe7ET8SQzFGJND;和函数-w4A3JzXYzI4ENpxcLDeJAuwVjDXCAeeLTaJ5jevckr1%mmd2B4UTBdfnI7EdVcUizJwJG;逐项求导-4mQO1rvKGu5jPfVki3t5gpqTqQnin6xFqhVeCcQ09nJ2WWoEyTZww1lPZn7U854b,科技资讯-pcode=CJFQ&pykm=ZXLJ,,,理工A(数学物理力学天地生),数学,"在无穷级数中,求常数项级数的和是难点.而计算常数项级数和的方法有多种,该文对构造幂级数的和函数,利用幂级数的和函数的分析运算性质求常数项级数的和进行了研究。针对一道求常数项级数和的具体问题进行了探讨,给出了4种构造幂级数的方法,并对每种方法的注意事项、使用技巧进行了简单的分析和说明。",一道数项级数求和问题解法探讨,journal,6bec40b0826c52e9a394e0c8f4e0618e,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZXLJ202002116&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.16690/j.cnki.1007-9203.2020.01.030,刘书奇-34427784&金军标-30136396&李樑-32879153,R197.3;TP391.41;O212,,影像科信息管理系统-Gm1to1qjkAlfcNgaCqSx%mmd2B8MQrqjrlptrSHEwjxwJ%mmd2BELgOhbq4%mmd2FzGWFryI0KSMD2qZKUjaYc42cAygm1s5reI8w==;数据统计-aE8RHeQILUldbWGVPKKuRo4zzOi67hkIc2ZikhUSnB4W179u4Jrlv3Ek%mmd2F%mmd2B%mmd2B4taO0;流程-4zJH455F8tKQO58Sk2GYqc6ewAWcsFmS8NKUWZDwvVVQOasne3H65g==;管理-9cQmumxXaBxpAYVE5EJCHVJktuQgyP0Eea9%mmd2BP4wGekFe1HoZ1ma5Jg==,中医药管理杂志-pcode=CJFQ&pykm=ZYYG,,浙江省台州骨伤医院;台州市肿瘤医院,医药卫生; 理工A(数学物理力学天地生); 电子技术及信息科学,数学; 医药卫生方针政策与法律法规研究; 计算机软件及计算机应用,"目的:探讨影像科信息管理系统（RIS）对影像科室流程管理的优化作用。方法:采用RIS对影像科工作流程中的各个环节,如检查申请响应、图像采集、图像保存、出具报告、审核报告、发放结果等进行分析,以时间为分析因素,提取相关数据做统计学分析和定量评估。结果:根据分析和评估结果进行资源调整和流程优化,确保了资源的合理分配,提高了工作效率。结论:通过RIS系统对数据进行提取分类,并做统计学分析,可准确地评估各个检查环节中的流程特点和资源配置,从而优化了流程。",RIS数据统计在影像科室流程管理中的应用,journal,86867d7ba08e5953be79b30d80f6074d,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=ZYYG202001033&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.19481/j.cnki.issn2096-398x.2020.01.022,任工昌-08500552&董钰颖-43618687&何舟-40826477&崔晨浩-43618688,TG95;TP301.1;O221.1,,装配生产线-lXtoJU6Nmb6RJBnafCDSUmJUAfMd6SaJOgiw%mmd2B3M9ayFiWiNf%mmd2BTBHZsXK8bH6u1nI;Petri网建模-lcf9aNC%mmd2FOwLTDysmSygpW0gZR8rs%mmd2Bezt9slHEMj481lQc0qAPM4WqaSQ3qqhZiRI;资源优化-okKhMMhawbJVsyvRTPbI560a%mmd2B0Z2p5ayMWtKvI9AvppLIMrbHCogO%mmd2Bkl6E4pQElT;启发式算法-NHfO8kI3kqGLdNYA3%mmd2B087nx2CnEx05Y4ZtztrcaGzRC3cmkbdpYTZPV6HdWeGYi8;线性规划-AWegvfOkZ0Lvf1yeNww7yOPeQT88OJoeWLXc5H%mmd2FWjiJb3Ywu%mmd2F%mmd2BdY6qCLkKi4pdRq,陕西科技大学学报-pcode=CJFQ&pykm=XBQG,,,理工B(化学化工冶金环境矿业); 理工A(数学物理力学天地生); 电子技术及信息科学,数学; 金属学及金属工艺; 计算机软件及计算机应用,"针对目前装配生产线普遍存在的生产效率低下、资源利用率不高的问题.本文以大型装配生产线为研究对象,对其进行资源优化配置.首先,构建有效的装配线Petri网模型,并配置保证Petri网正常运行的最少资源.其次,基于线性规划提出一种用于装配生产线优化的通用启发式算法,对装配生产线进行资源优化配置.在不超过预算的基础上,使生产线的生产效率最大化.最后,以某公司的汽车液力变矩器装配生产线为例,采用本文提出算法对该生产线进行资源优化配置,并通过仿真验证了算法的有效性.",装配生产线建模方法及资源优化研究,journal,14c7f64dde7d5a96bcdbf5e061de88d9,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XBQG202001022&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.19481/j.cnki.issn2096-398x.2020.01.029,秦瑞兵-30063783&孙丽-29593519&宋冠仪-43618691,O212.1,,变点-10uOgIkEG7unpGsWv6yCOQC0qI7Ssw8ot%mmd2BsIBEJMk2WswvyeIwzpNw==;线性模型-DQUYC4YkV1JpfmuKLC7km0hQrYnuSfERaBLT3P0eGgWCX3Pr7w9Pf8C2F1DH%mmd2FOsd;在线监测-GyqTzwa40ECzi7VsTZ4ZuaU2Zx1g6Z5TfXdxNKGAuR3%mmd2BPT%mmd2FIJOj2O%mmd2FczT1HPZ4te;平均运行长度-LJuvS2HB0kg6r8USXHRD4wsi%mmd2FBNaVRUPCxuOX3hTFwy6dpDc3OUNQ5lzh8m5Srh6NCFTgqrlBbc=,陕西科技大学学报-pcode=CJFQ&pykm=XBQG,,山西大学数学科学学院;山东大学数学学院,理工B(化学化工冶金环境矿业); 理工A(数学物理力学天地生),数学,"为尽早发现线性回归模型系数变点,文章提出了两种最小二乘残差平方和的比值型在线监测统计量,在无变点的原假设下给出了两个监测统计量的渐近分布及经验临界值表,在备择假设下证明了该方法的一致性.模拟结果显示该方法有较高的检验势和稍长的平均运行长度,但仍表明了该方法的稳健性.",线性回归模型系数变点的在线监测,journal,d2f959aaace152448d9b963df1b3a3c1,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=XBQG202001029&DbName=CJFDLAST2020&DbCode=CJFQ,2020
10.13778/j.cnki.11-3705/c.2020.01.007,陈武-45700334,F224;F279.2,,众创空间-OTqOjQo98kb2rAMo8xUnF2Nm6bUavY0MaA4n601MluyHLhxxqwjn7CAguOY1impr;资源配置-e6QMGYuwEbwGOxKJL%mmd2BKR%mmd2FyxBaJpoYe2S2fVIKRGeOFANb%mmd2Fd%mmd2F4TBkOC5QcLpP86J7;使用效率-6ZlcxCPeahh%mmd2B607R0NG1hsyFkmY7pj0StA3U0RH%mmd2BoY1VLf5BxSlvzQRiAjqvV1G6;规模效率-zfg7JxhHr5fJsL9bbKcE5jV9Yo50Cy0eiIOXgNHfjg%mmd2B3NwvqLL6JFsHCK7bKzyuT;管理效率-dlN2RQCdMre9bm5nVWwDCl0aEOnhDbQv5lda9%mmd2FJjM%mmd2ByBcFD3EMmQ%mmd2FFFpmTustPdO;发展效率评价-mCBHltqUgVLDN3UeYU85lxWBWWK3tIU4K1%mmd2FZWWIH8T3yJE6Fja3lGPpy0wnfzPpWC3cdVcOB8pg=,调研世界-pcode=CJFQ&pykm=DYSJ,,,教育与社会科学综合; 理工A(数学物理力学天地生); 经济与管理,数学; 宏观经济管理与可持续发展; 企业经济,"评价众创空间发展效率,是探究推动众创空间实现可持续发展的重要途经。为此,基于《中国火炬统计年鉴》数据,通过构建CCR模型,对中国31个省、区、市众创空间的资源配置使用效率、规模效率、管理效率等进行比较研究。研究发现,众创空间发展规模基本饱和,发展效率逐步下降;资源投入增长迅速,其有效性降低;收入不断上升,但创业团队及企业获得投资的难度亦呈上升趋势;管理能力和技术水平不足成为抑制众创空间发展效率的最核心要素。研究结论对众创空间""繁荣""与""过剩""的争论提供了经验证据,夯实了推动众创空间转型升级的理论支撑。",基于CCR模型的中国众创空间培育进程研究,journal,1c4f1811f32850d4b96764e9475d2ec1,https://kns.cnki.net/KCMS/detail/detail.aspx?FileName=DYSJ202001008&DbName=CJFDLAST2020&DbCode=CJFQ,2020
